-32,32,0.558505361,39.2,,33.24348537,20.77283516
-31,31,0.541052068,37.4,,32.05805705,19.262424
-30,30,0.523598776,37,,32.04293994,18.5
-29,29,0.506145483,37,,32.36092916,17.93795595
-28,28,0.488692191,37,,32.66906094,17.37044782
-27,27,0.471238898,37,,32.96724139,16.79764849
-26,26,0.453785606,37,,33.25537971,16.21973243
-25,25,0.436332313,38.3,,34.71158824,16.18627942
-24,24,0.41887902,38.3,,34.98879103,15.57801343
-23,23,0.401425728,37.6,,34.61098249,14.69149043
-22,22,0.383972435,37.6,,34.86211293,14.08520791
-21,21,0.366519143,36.5,,34.07568557,13.08043016
-20,20,0.34906585,36.5,,34.29878066,12.48373523
-19,19,0.331612558,36.4,,34.41687615,11.85068082
-18,18,0.314159265,35.7,,33.95271763,11.0319067
-17,17,0.296705973,35.7,,34.14007979,10.43766986
-16,16,0.27925268,36.1,,34.70154722,9.950508545
-15,15,0.261799388,35.7,,34.483552,9.23983991
-14,14,0.244346095,35.7,,34.63955743,8.636611673
-13,13,0.226892803,35.7,,34.78501131,8.03075264
-12,12,0.20943951,35.7,,34.91986935,7.422447362
-11,11,0.191986218,34.8,,34.16062598,6.640153039
-10,10,0.174532925,34.8,,34.2713098,6.042956583
-9,9,0.157079633,34.8,,34.37155425,5.443919383
-8,8,0.13962634,34.8,,34.46132879,4.843223913
-7,7,0.122173048,34.8,,34.54060608,4.24105315
-6,6,0.104719755,34.8,,34.60936196,3.637590522
-5,5,0.087266463,34.8,,34.66757549,3.033019848
-4,4,0.06981317,34.8,,34.71522895,2.427525286
-3,3,0.052359878,34.8,,34.75230781,1.821291277
-2,2,0.034906585,34.8,,34.77880078,1.214502485
-1,1,0.017453293,35.2,,35.19463887,0.614324707
0,0,0,34.8,,34.8,0
1,-1,-0.017453293,34.8,,34.79469979,-0.607343744
2,-2,-0.034906585,34.8,,34.77880078,-1.214502485
3,-3,-0.052359878,34.8,,34.75230781,-1.821291277
4,-4,-0.06981317,34.8,,34.71522895,-2.427525286
5,-5,-0.087266463,34.8,,34.66757549,-3.033019848
6,-6,-0.104719755,34.8,,34.60936196,-3.637590522
7,-7,-0.122173048,34.8,,34.54060608,-4.24105315
8,-8,-0.13962634,34.8,,34.46132879,-4.843223913
9,-9,-0.157079633,34.8,,34.37155425,-5.443919383
10,-10,-0.174532925,34.8,,34.2713098,-6.042956583
11,-11,-0.191986218,34.8,,34.16062598,-6.640153039
12,-12,-0.20943951,34.8,,34.03953651,-7.23532684
13,-13,-0.226892803,34.9,,34.00551526,-7.850791797
14,-14,-0.244346095,34.7,,33.6692617,-8.394689777
15,-15,-0.261799388,34.7,,33.51762617,-8.981020865
16,-16,-0.27925268,34.7,,33.35578085,-9.564616247
17,-17,-0.296705973,34.7,,33.18377503,-10.14529815
18,-18,-0.314159265,34.7,,33.00166112,-10.7228897
19,-19,-0.331612558,34.7,,32.80949457,-11.29721496
20,-20,-0.34906585,34.8,,32.7013032,-11.90230099
21,-21,-0.366519143,34.8,,32.48859884,-12.47120464
22,-22,-0.383972435,34.8,,32.26599814,-13.03630945
23,-23,-0.401425728,34.9,,32.12561939,-13.63651638
24,-24,-0.41887902,34.8,,31.79138193,-14.15443518
25,-25,-0.436332313,34.8,,31.53951099,-14.70711551
26,-26,-0.453785606,34.8,,31.27803281,-15.25531591
27,-27,-0.471238898,34.8,,31.00702704,-15.79886939
28,-28,-0.488692191,34.8,,30.72657623,-16.33761038
29,-29,-0.506145483,35.3,,30.87407566,-17.11377959
30,-30,-0.523598776,35.7,,30.91710692,-17.85
31,-31,-0.541052068,35.7,,30.60087264,-18.38685927
32,-32,-0.558505361,35.7,,30.27531703,-18.91811773
33,-33,-0.575958653,35.7,,29.94053928,-19.44361355
34,-34,-0.593411946,36.1,,29.92825637,-20.18686382
35,-35,-0.610865238,35.7,,29.24372798,-20.47667878
36,-36,-0.628318531,35.7,,28.8819067,-20.98393351
37,-37,-0.645771823,35.7,,28.51128771,-21.48479633
38,-38,-0.663225116,36.2,,28.52598928,-22.28694541
39,-39,-0.680678408,36.2,,28.1326838,-22.78139816
40,-40,-0.698131701,36.4,,27.88401773,-23.39746899
41,-41,-0.715584993,36.4,,27.47142872,-23.88054866
42,-42,-0.733038286,36.5,,27.12478613,-24.42326713
43,-43,-0.750491578,36.5,,26.69441011,-24.89294014
44,-44,-0.767944871,37.4,,26.90330853,-25.98022306
45,-45,-0.785398163,37.4,,26.44579362,-26.44579362
46,-46,-0.802851456,37.6,,26.11915473,-27.04717649
